IncidentID,AgencyName,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,KABCO Code,KABCO,RT_UNIQUE
31209575,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.09133206,-83.96757951,6.295,2/7/2023,1432,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31209579,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.97491638,-83.84634931,17.689,2/8/2023,1825,3,3,0,2,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,4,C,087-US-0460  -000
31217909,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,I 0064,,,,38.07823516,-83.95069936,0.072,2/9/2023,107,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,5,O,087-CR-1036  -000
31217912,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,STEPSTONE,RD,38.08530063,-83.88785127,0.521,2/10/2023,554,2,2,0,0,CLOUDY,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,,DARK-HWY NOT LIGHTED,5,O,087-KY-1331  -000
31217913,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,1715,WELCH,RD,37.96823297,-83.86053152,0.145,1/29/2023,1205,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1117  -000
31227489,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.95380006,-83.78466016,21.437,2/11/2023,652,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31238837,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,VANCE,DR,38.07435723,-83.95143525,0.053,2/10/2023,1240,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1115  -000
31238840,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.06735106,-83.95542524,0.72,2/14/2023,1105,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,2,A,087-KY-0686  -000
31238843,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0011,,LEVEE,RD,38.04109432,-83.94793042,9.236,2/14/2023,1421,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
31243407,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLDHAM,RD,38.0043603,-83.90530958,0.133,2/14/2023,1714,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CS-2021  -000
31243408,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,701,PREWITT,PIKE,38.03370234,-83.97942924,1.123,2/14/2023,1809,1,1,0,1,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-KY-0713  -000
31243409,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.07054747,-83.95499479,0.437,2/14/2023,247,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-KY-0686  -000
31243410,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.09682608,-83.97546333,5.747,2/14/2023,2205,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0460  -000
31249296,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.06742587,-83.95540412,0.715,2/13/2023,945,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
31269063,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,STEPSTONE,RD,38.08556647,-83.88717701,0.562,2/20/2023,1235,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-KY-1331  -000
31271786,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.9782263,-83.85661083,17.103,2/21/2023,1451,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31272135,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.06734781,-83.95517187,0.722,2/20/2023,2205,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,3,B,087-KY-0686  -000
31279303,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96372493,-83.80532476,20.068,2/23/2023,1923,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0460  -000
31281999,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.05369342,-83.9570718,1.658,2/11/2023,1235,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
31290174,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.08990672,-83.96233469,6.616,2/23/2023,759,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31295605,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.05093228,-83.97474436,3.284,2/25/2023,1916,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0060  -000
31306262,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,WHITE TURLEY,RD,38.09355394,-84.05951678,0.01,3/1/2023,1325,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-CR-1323  -000
31323825,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04103998,-83.94787595,2.754,3/6/2023,1549,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
31323827,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,SPRING,ST,38.05138093,-83.95135108,0.288,3/6/2023,1859,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-CR-1042  -000
31323828,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07054651,-83.94689797,8.543,3/6/2023,1758,2,2,0,1,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-US-0460  -000
31324024,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,WILSON,ALY,38.05673747,-83.94068387,0.082,2/27/2023,1245,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CS-1088  -000
31324025,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.05786727,-83.94255725,9.462,3/3/2023,1144,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31328289,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04570609,-83.9554743,2.232,2/21/2023,1205,2,2,0,2,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & GRADE,DAYLIGHT,2,A,087-KY-0686  -000
31328296,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,3800,SPENCER,PIKE,38.02419157,-83.83137744,13.337,3/6/2023,355,1,1,0,1,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,3,B,087-KY-0713  -000
31333827,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,2510,PREWITT,PIKE,38.0199584,-83.99077574,2.355,3/4/2023,1954,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-CR-1226  -000
31333833,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,CLARENCE,DR,38.09274083,-83.90211878,0.243,3/3/2023,611,2,2,0,0,RAINING,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,5,O,087-CR-1019G -000
31336431,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,9945,MAIN,ST,37.95287373,-83.78330402,21.533,3/6/2023,1331,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31346134,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,REESE,WAY,38.0673038,-83.95399447,0.076,3/6/2023,1225,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1031  -000
31346135,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04122966,-83.94792857,2.757,3/9/2023,1243,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
31354463,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,499,WALMART,DR,38.06883261,-83.95580701,0.102,3/13/2023,1134,2,2,0,0,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-PS-1020  -000
31364413,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.102444,-84.01065236,3.694,3/13/2023,810,1,1,0,2,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,3,B,087-US-0460  -000
31364414,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,GRASSY LICK,RD,38.05825817,-83.95753637,5.731,3/14/2023,850,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0713  -000
31364422,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04226398,-83.95052464,2.609,3/9/2023,1039,2,2,0,2,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-KY-0686  -000
31374528,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,2045,KIDDVILLE,RD,37.99112814,-83.97577594,9.673,3/14/2023,2021,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-KY-0646  -000
31374717,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0713,,LOCUST,ST,38.0559154,-83.93872785,6.461,3/13/2023,1707,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0713  -000
31374720,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,QUEEN,ST,38.05594123,-83.93873618,0.002,3/13/2023,1900,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1080  -000
31374726,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.074067,-83.94833005,8.284,3/15/2023,1422,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31385682,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07066706,-83.94694669,8.536,3/18/2023,1256,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31397084,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07410808,-83.94813255,8.278,3/17/2023,514,1,1,0,1,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,2,A,087-US-0460  -000
31397088,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.06785423,-83.94598427,8.729,3/20/2023,1436,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31421122,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.07796114,-83.94937598,8.007,3/27/2023,2159,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0460  -000
31421126,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0011,,LEVEE,RD,38.04123213,-83.9477675,9.222,3/24/2023,2107,2,2,0,0,CLOUDY,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-KY-0011  -000
31426669,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OSBORNE,RD,38.0706988,-83.91015555,2.141,3/17/2023,2112,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-CR-1006  -000
31426673,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.97637005,-83.85097662,17.437,3/17/2023,1006,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31426675,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,NEST EGG,RD,37.95834909,-83.97281089,6.841,3/17/2023,1659,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
31426683,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,,HINKSTON,PIKE,38.07636251,-83.93455992,1.05,3/19/2023,1127,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-1991  -000
31426684,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,7250,LEVEE,RD,37.96528918,-83.93918893,3.66,3/19/2023,1640,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
31426686,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,37.9980573,-83.8956238,14.506,3/20/2023,844,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31426708,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,37.968559,-83.93780266,3.909,3/14/2023,724,3,3,0,0,CLEAR,ICE,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAWN,5,O,087-KY-0011  -000
31426717,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,414,HOLLOW CREEK,DR,38.04501285,-83.96354024,0.715,3/24/2023,1926,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,CURVE & HILLCREST,DARK-HWY NOT LIGHTED,5,O,087-CR-1306K -000
31426719,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.97678339,-83.8542912,17.307,3/25/2023,323,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0460  -000
31426870,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07281478,-83.94787587,8.389,3/28/2023,1605,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31435311,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0125076,-83.90750467,13.277,3/29/2023,1827,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31435320,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.05807354,-83.95612416,1.362,3/30/2023,1033,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-KY-0686  -000
31435537,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,CLARENCE,DR,38.09270293,-83.90215214,0.245,3/31/2023,510,2,1,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-CR-1019G -000
31446858,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,MONTGOMERY,AVE,38.06005326,-83.93751486,0.137,3/29/2023,1300,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-LA-1000  -000
31446859,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,YOUNG,LN,38.07444696,-83.95173464,0.267,3/27/2023,945,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1117  -000
31446862,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.05709892,-83.93910645,5.294,3/10/2023,1651,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
31453114,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,6101,PARIS,RD,38.12072882,-84.05456949,0.884,4/3/2023,632,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0460  -000
31453943,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0749987,-83.94865817,8.218,3/27/2023,1729,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31453947,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07564103,-83.94887804,8.174,4/4/2023,1631,3,3,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31464743,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.97636357,-83.85094648,17.438,4/6/2023,752,2,2,0,0,CLEAR,OTHER,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31467586,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.04559192,-83.98852663,2.418,3/21/2023,1300,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-US-0060  -000
31475955,"KY STATE POLICE, POST 08",MONTGOMERY,KY3363,,SAWMILL,RD,37.95458484,-83.89968659,2.338,3/28/2023,1346,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,2,A,087-KY-3363  -000
31476106,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,GREENBRIER,RD,38.01237019,-83.90741016,0.001,4/7/2023,1145,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1202  -000
31476110,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.01249233,-83.90762204,13.273,4/4/2023,1422,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31487311,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.02118073,-83.91534713,12.512,4/11/2023,1027,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & GRADE,DAYLIGHT,5,O,087-US-0460  -000
31496350,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,4344,SPENCER,PIKE,38.03031304,-83.87694378,10.62,4/14/2023,159,1,1,0,1,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,4,C,087-KY-0713  -000
31496352,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.03318728,-84.02122972,0.329,4/4/2023,1425,2,2,1,2,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & GRADE,DAYLIGHT,1,K,087-US-0060  -000
31496974,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,915,CAMARGO,RD,38.04830606,-83.93845697,10.187,4/11/2023,1636,1,1,0,0,CLEAR,DRY,TRUE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
31496980,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,530,GARDEN SPRINGS,DR,38.07049219,-83.94361036,0.274,4/11/2023,1041,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1107  -000
31496981,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,263,INDIAN MOUND,DR,38.07257272,-83.95392558,0.339,4/14/2023,1053,2,2,0,0,CLOUDY,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
